model,agent,pr_id,coverage_purpose,coverage_changes,rationale_clarity,commit_coverage,testing_guidance,readability
GPT-4.1,Claude_Code,3246796582,5,5,4,5,4,5
GPT-4.1,Claude_Code,3275097396,5,5,5,5,3,5
GPT-4.1,Claude_Code,3190199796,3,5,3,5,1,4
GPT-4.1,Claude_Code,3138027382,5,5,4,5,5,5
GPT-4.1,Claude_Code,3199623142,5,5,3,4,3,4
GPT-4.1,Claude_Code,3226627949,5,5,5,5,5,5
GPT-4.1,Claude_Code,3154517662,1,1,1,2,1,1
GPT-4.1,Claude_Code,3266763733,5,5,4,5,5,5
GPT-4.1,Claude_Code,2883083776,3,3,2,5,2,3
GPT-4.1,Claude_Code,3257102140,4,4,3,3,1,5
GPT-4.1,Claude_Code,3266316354,5,5,3,5,3,5
GPT-4.1,Claude_Code,3115027048,5,5,5,5,3,5
GPT-4.1,Claude_Code,3246684833,4,5,3,5,3,5
GPT-4.1,Claude_Code,3274741142,5,5,5,5,5,5
GPT-4.1,Claude_Code,3165440543,5,5,3,4,3,5
GPT-4.1,Claude_Code,3270842985,5,4,3,4,4,5
GPT-4.1,Claude_Code,3112345209,5,5,5,3,3,5
GPT-4.1,Claude_Code,3135266974,5,5,4,5,4,5
GPT-4.1,Claude_Code,3257330452,5,5,4,5,5,5
GPT-4.1,Claude_Code,3165407647,5,5,3,3,5,5
GPT-4.1,Claude_Code,3275367954,5,5,4,5,3,5
GPT-4.1,Claude_Code,3273752719,5,5,3,5,5,5
GPT-4.1,Claude_Code,3173233374,3,5,3,3,2,4
GPT-4.1,Claude_Code,2997643146,5,5,4,4,3,5
GPT-4.1,Claude_Code,3166710563,5,4,4,3,3,5
GPT-4.1,Claude_Code,3165503646,5,5,4,5,4,5
GPT-4.1,Claude_Code,3230351703,5,5,4,4,3,5
GPT-4.1,Claude_Code,3151360963,5,4,5,5,4,5
GPT-4.1,Claude_Code,2912546402,3,4,2,5,1,5
GPT-4.1,Claude_Code,3250272016,5,5,3,5,1,5
GPT-4.1,Claude_Code,3202692899,5,5,2,4,5,5
GPT-4.1,Claude_Code,3214782537,5,5,4,5,4,5
GPT-4.1,Claude_Code,3078006902,4,4,3,3,1,4
GPT-4.1,Claude_Code,3173165718,5,5,4,5,1,5
GPT-4.1,Claude_Code,2973533797,1,1,1,2,1,1
GPT-4.1,Claude_Code,3219880512,5,5,5,3,5,5
GPT-4.1,Claude_Code,3158776739,5,5,3,5,5,5
GPT-4.1,Claude_Code,3234102722,5,5,4,4,3,5
GPT-4.1,Claude_Code,3231953757,5,4,3,2,5,5
GPT-4.1,Claude_Code,3167450477,5,5,5,4,5,5
GPT-4.1,Claude_Code,3226060777,5,4,5,4,5,5
GPT-4.1,Claude_Code,3128713996,5,5,3,4,3,5
GPT-4.1,Claude_Code,3246897503,5,5,4,5,3,5
GPT-4.1,Claude_Code,2936982220,3,4,3,3,1,5
GPT-4.1,Claude_Code,2914277614,5,5,5,4,1,5
GPT-4.1,Claude_Code,3241861541,5,5,3,5,5,5
GPT-4.1,Claude_Code,3138362649,4,2,3,2,3,5
GPT-4.1,Claude_Code,3156775134,5,5,3,5,5,5
GPT-4.1,Claude_Code,3259580896,5,5,3,4,3,5
GPT-4.1,Claude_Code,3273243547,5,5,4,5,1,5
GPT-4.1,Claude_Code,3029855439,5,5,4,5,1,5
GPT-4.1,Claude_Code,3265640341,5,5,5,5,5,5
GPT-4.1,Claude_Code,3267110060,5,5,5,5,5,5
GPT-4.1,Claude_Code,3200946614,5,5,5,5,3,5
GPT-4.1,Claude_Code,3235395709,5,5,5,5,2,5
GPT-4.1,Claude_Code,3168125372,5,5,4,4,5,5
GPT-4.1,Claude_Code,3115760621,5,4,4,5,1,5
GPT-4.1,Claude_Code,3171863473,5,5,3,5,3,5
GPT-4.1,Claude_Code,3166199077,5,5,3,4,4,5
GPT-4.1,Claude_Code,3133058562,5,5,2,5,5,5
GPT-4.1,Claude_Code,3245161961,5,5,3,3,3,5
GPT-4.1,Claude_Code,3151798896,5,5,4,3,4,5
GPT-4.1,Claude_Code,3271740125,5,5,3,3,5,5
GPT-4.1,Claude_Code,3245552368,5,5,5,5,2,5
GPT-4.1,Claude_Code,3238483606,5,5,5,5,3,5
GPT-4.1,Claude_Code,2959025892,5,5,3,5,1,5
GPT-4.1,Claude_Code,3231950376,5,4,4,2,5,5
GPT-4.1,Claude_Code,3251370397,5,3,4,3,1,5
GPT-4.1,Claude_Code,3119750112,5,5,4,4,4,5
GPT-4.1,Claude_Code,3214724259,5,5,3,4,3,5
GPT-4.1,Claude_Code,3276585540,5,5,4,5,3,5
GPT-4.1,Claude_Code,3250477735,5,4,5,5,2,5
GPT-4.1,Claude_Code,3203032594,5,4,5,5,5,5
GPT-4.1,Claude_Code,3275134373,5,5,3,5,4,5
GPT-4.1,Claude_Code,3152317896,5,5,3,4,1,5
GPT-4.1,Claude_Code,3277943226,5,5,5,5,3,5
GPT-4.1,Claude_Code,3245746342,5,5,3,4,4,5
GPT-4.1,Claude_Code,3221520140,5,5,5,5,3,5
GPT-4.1,Claude_Code,3271050710,5,4,4,4,3,5
GPT-4.1,Claude_Code,3245584783,5,5,4,4,3,5
GPT-4.1,Claude_Code,3164567685,5,5,3,5,3,5
GPT-4.1,Claude_Code,2916677326,4,4,3,5,4,5
GPT-4.1,Claude_Code,3138387778,5,4,4,3,3,5
GPT-4.1,Claude_Code,3274362044,5,5,5,5,3,5
GPT-4.1,Claude_Code,3163243464,5,5,5,5,3,5
GPT-4.1,Claude_Code,3184725856,5,4,5,4,4,5
GPT-4.1,Claude_Code,3151873955,5,5,3,4,3,5
GPT-4.1,Claude_Code,2922676503,5,5,3,4,4,5
GPT-4.1,Claude_Code,3133399556,4,2,3,3,1,5
GPT-4.1,Claude_Code,3224085262,5,5,3,4,4,5
GPT-4.1,Claude_Code,3275149041,5,5,4,5,4,5
GPT-4.1,Claude_Code,3245011006,5,5,3,4,4,5
GPT-4.1,Claude_Code,3241545126,5,4,3,4,4,5
GPT-4.1,Claude_Code,3207221136,5,4,5,3,5,5
GPT-4.1,Claude_Code,3179729495,5,5,4,4,4,5
GPT-4.1,Claude_Code,3238330931,5,5,5,5,3,5
GPT-4.1,Claude_Code,3202135682,5,4,5,3,1,5
GPT-4.1,Claude_Code,3098972655,5,5,3,5,5,5
GPT-4.1,Claude_Code,3263199127,5,4,4,5,1,4
GPT-4.1,Claude_Code,3275455685,5,5,4,5,4,5
GPT-4.1,Claude_Code,3145249026,5,5,5,4,5,5
GPT-4.1,Claude_Code,3272275087,5,5,3,5,3,5
GPT-4.1,Claude_Code,3214876564,5,5,5,5,5,5
GPT-4.1,Claude_Code,3150393125,5,5,5,5,4,5
GPT-4.1,Claude_Code,3226475067,5,3,3,2,1,5
GPT-4.1,Claude_Code,3193786351,5,5,5,4,5,5
GPT-4.1,Claude_Code,3226434542,5,5,4,5,4,5
GPT-4.1,Claude_Code,3181578456,5,5,5,3,4,5
GPT-4.1,Claude_Code,3257359947,5,5,5,5,4,5
GPT-4.1,Claude_Code,3246635062,5,5,2,5,3,5
GPT-4.1,Claude_Code,3091332769,5,5,3,5,4,5
GPT-4.1,Claude_Code,3207921071,5,5,4,4,1,5
GPT-4.1,Claude_Code,3206510254,5,5,4,5,5,5
GPT-4.1,Claude_Code,2986072834,4,4,3,4,2,5
GPT-4.1,Claude_Code,2914376188,4,3,2,3,5,5
GPT-4.1,Claude_Code,3057825906,5,4,3,3,3,5
GPT-4.1,Claude_Code,3111420697,4,2,2,1,1,5
GPT-4.1,Claude_Code,3269032263,5,5,5,4,5,5
GPT-4.1,Claude_Code,3267602007,5,5,3,4,3,5
GPT-4.1,Claude_Code,3229333583,5,5,5,5,4,5
GPT-4.1,Claude_Code,2922672896,5,4,3,3,3,5
GPT-4.1,Claude_Code,3176357483,2,2,1,3,1,2
GPT-4.1,Claude_Code,3173971926,5,5,3,5,4,5
GPT-4.1,Claude_Code,3248210397,5,5,4,5,5,5
GPT-4.1,Claude_Code,3203910456,5,5,5,5,4,5
GPT-4.1,Claude_Code,3212306696,5,5,5,5,3,5
GPT-4.1,Claude_Code,3146518192,5,4,4,5,3,5
GPT-4.1,Claude_Code,3220223180,4,4,3,3,2,4
GPT-4.1,Claude_Code,2886171819,5,5,4,5,1,5
GPT-4.1,Claude_Code,3069942339,1,2,1,2,1,1
GPT-4.1,Claude_Code,3260720963,5,5,5,5,5,5
GPT-4.1,Claude_Code,3250080019,5,5,5,4,4,5
GPT-4.1,Claude_Code,3267198858,5,4,4,4,3,5
GPT-4.1,Claude_Code,3277570981,5,5,5,5,5,5
GPT-4.1,Claude_Code,3258872453,5,5,5,5,5,5
GPT-4.1,Claude_Code,3196885081,5,5,5,5,3,4
GPT-4.1,Claude_Code,3114327280,5,4,4,5,1,5
GPT-4.1,Claude_Code,3275448809,5,5,4,5,3,5
GPT-4.1,Claude_Code,2876533575,5,5,4,5,1,4
GPT-4.1,Claude_Code,3246680171,4,3,2,3,4,5
GPT-4.1,Claude_Code,3207894445,5,4,3,4,3,5
GPT-4.1,Claude_Code,3124293906,5,5,4,4,4,5
GPT-4.1,Claude_Code,3207914894,5,5,3,5,1,5
GPT-4.1,Claude_Code,3047699666,5,5,5,5,5,5
GPT-4.1,Claude_Code,3158818689,5,5,4,3,5,5
GPT-4.1,Claude_Code,3223177403,5,5,4,4,3,5
GPT-4.1,Claude_Code,3271988317,5,5,3,5,3,5
GPT-4.1,Claude_Code,3231952364,5,3,4,2,5,5
GPT-4.1,Claude_Code,3172647828,5,5,5,5,4,5
GPT-4.1,Claude_Code,3115558470,1,1,1,5,1,1
GPT-4.1,Claude_Code,3215730319,5,5,5,4,5,5
GPT-4.1,Claude_Code,3212961701,5,4,4,4,5,5
GPT-4.1,Claude_Code,2876006908,5,5,5,5,3,5
GPT-4.1,Claude_Code,3164503419,5,5,5,5,4,5
GPT-4.1,Claude_Code,3206405282,5,5,4,5,4,5
GPT-4.1,Claude_Code,2889835337,5,5,3,5,3,5
GPT-4.1,Claude_Code,3226401427,5,5,4,5,5,5
GPT-4.1,Claude_Code,3234650797,5,5,4,4,2,5
GPT-4.1,Claude_Code,3160653118,5,5,5,3,5,5
GPT-4.1,Claude_Code,3142181649,5,5,5,3,4,5
GPT-4.1,Claude_Code,2918329879,3,3,2,2,1,5
GPT-4.1,Claude_Code,3142373237,5,5,3,4,4,5
GPT-4.1,Claude_Code,3254647682,5,5,5,5,3,5
GPT-4.1,Claude_Code,2975165913,5,5,3,5,1,5
GPT-4.1,Claude_Code,3205893657,5,4,4,5,3,5
GPT-4.1,Claude_Code,3256692785,5,4,4,3,1,5
GPT-4.1,Claude_Code,3079303421,5,5,3,4,4,5
GPT-4.1,Claude_Code,3086930190,5,5,5,4,5,5
GPT-4.1,Claude_Code,3204784776,5,5,3,5,4,5
GPT-4.1,Claude_Code,3116600521,5,5,5,4,4,5
GPT-4.1,Claude_Code,3271748860,5,4,5,4,4,5
GPT-4.1,Claude_Code,3231951012,5,4,4,2,5,5
GPT-4.1,Claude_Code,3243533799,5,5,3,5,4,5
GPT-4.1,Claude_Code,3132093324,5,5,5,4,2,5
GPT-4.1,Claude_Code,3161355858,5,5,5,5,5,5
GPT-4.1,Claude_Code,3234660269,5,5,3,2,3,5
GPT-4.1,Claude_Code,3206950313,5,5,3,5,4,5
GPT-4.1,Claude_Code,3165176791,5,5,4,5,5,5
GPT-4.1,Claude_Code,3245668511,5,5,5,4,5,5
GPT-4.1,Claude_Code,3128534413,5,5,3,5,4,5
GPT-4.1,Claude_Code,3258566467,5,5,4,3,5,5
GPT-4.1,Claude_Code,3200679276,5,4,4,4,1,4
GPT-4.1,Claude_Code,3150229181,5,5,5,5,4,5
GPT-4.1,Claude_Code,3138264959,5,2,5,3,3,5
GPT-4.1,Claude_Code,2920999550,5,3,4,3,1,5
GPT-4.1,Claude_Code,3260236912,4,5,3,4,1,5
GPT-4.1,Claude_Code,3226500911,5,5,4,3,1,5
GPT-4.1,Claude_Code,3245456977,5,5,3,5,4,5
GPT-4.1,Claude_Code,3119417980,5,5,5,5,5,5
GPT-4.1,Claude_Code,3274969873,5,4,4,5,1,5
GPT-4.1,Claude_Code,3226145369,5,5,5,3,3,5
GPT-4.1,Claude_Code,3154339119,5,5,5,5,3,5
GPT-4.1,Claude_Code,3271014961,4,5,4,2,4,4
GPT-4.1,Claude_Code,3204479528,5,5,5,5,5,5
GPT-4.1,Claude_Code,3231953027,5,3,3,2,5,5
GPT-4.1,Claude_Code,3225792521,5,5,5,5,5,5
GPT-4.1,Claude_Code,2905716327,5,5,4,5,1,5
GPT-4.1,Claude_Code,3250235391,5,5,5,5,3,5
GPT-4.1,Claude_Code,3244853040,5,5,3,5,4,5
GPT-4.1,Claude_Code,3274038425,5,5,3,5,3,5
GPT-4.1,Claude_Code,3203856259,5,5,3,5,5,5
GPT-4.1,Claude_Code,2905670458,2,4,2,4,1,4
GPT-4.1,Claude_Code,2888657232,5,4,4,5,3,5
GPT-4.1,Claude_Code,3194442530,5,5,5,5,3,5
GPT-4.1,Claude_Code,3208559377,5,5,5,4,3,5
GPT-4.1,Claude_Code,3240533897,5,5,3,5,5,5
GPT-4.1,Claude_Code,3147721605,5,5,5,5,2,5
GPT-4.1,Claude_Code,3070114059,2,1,1,1,1,1
GPT-4.1,Claude_Code,3271943252,4,4,2,4,3,4
GPT-4.1,Claude_Code,3206889625,5,5,3,5,5,5
GPT-4.1,Claude_Code,3144015338,5,5,5,3,4,5
GPT-4.1,Claude_Code,3255598859,5,5,5,4,5,5
GPT-4.1,Claude_Code,3246681942,5,3,3,2,1,5
GPT-4.1,Claude_Code,3250173556,5,5,4,4,2,5
GPT-4.1,Claude_Code,3246950577,5,4,4,5,1,4
GPT-4.1,Claude_Code,3154770102,5,4,5,2,5,5
GPT-4.1,Claude_Code,3155322770,5,5,4,4,1,5
GPT-4.1,Claude_Code,3141541564,5,4,4,2,4,5
GPT-4.1,Claude_Code,3070160046,3,5,2,5,1,5
GPT-4.1,Claude_Code,3177654490,5,5,5,5,5,5
GPT-4.1,Claude_Code,3189507528,5,4,4,5,5,5
GPT-4.1,Claude_Code,3184850059,5,5,4,4,4,5
GPT-4.1,Claude_Code,3132410695,5,5,3,3,5,5
GPT-4.1,Claude_Code,2990012909,5,4,4,3,1,4
GPT-4.1,Claude_Code,3258270000,5,5,3,4,3,5
GPT-4.1,Claude_Code,3186370783,5,5,3,5,3,5
GPT-4.1,Claude_Code,3165023078,4,3,2,3,3,5
GPT-4.1,Claude_Code,3266626830,5,5,5,5,3,5
GPT-4.1,Claude_Code,3124189482,5,5,5,5,2,5
GPT-4.1,Claude_Code,3273233066,5,5,3,5,5,5
GPT-4.1,Claude_Code,3132739442,5,5,4,5,1,5
GPT-4.1,Claude_Code,3254644542,5,5,4,2,3,5
GPT-4.1,Claude_Code,3250746691,5,5,5,5,4,5
GPT-4.1,Claude_Code,3272397381,5,5,5,5,5,5
GPT-4.1,Claude_Code,3266170682,5,5,5,5,4,5
GPT-4.1,Claude_Code,3164736230,5,5,2,4,5,5
GPT-4.1,Claude_Code,3215868710,5,4,4,4,3,5
GPT-4.1,Claude_Code,2915198291,5,4,3,3,1,5
GPT-4.1,Claude_Code,3200698874,5,5,3,5,5,5
GPT-4.1,Claude_Code,3132378621,5,5,3,4,5,5
GPT-4.1,Claude_Code,3176421116,1,1,1,2,1,2
GPT-4.1,Claude_Code,3204772289,5,5,3,5,5,5
GPT-4.1,Claude_Code,2915784381,5,4,4,5,4,4
GPT-4.1,Claude_Code,3205273752,5,5,5,5,4,5
GPT-4.1,Claude_Code,3265118634,5,5,5,5,1,5
GPT-4.1,Claude_Code,3185547207,5,5,3,4,3,5
GPT-4.1,Claude_Code,3245313058,5,5,5,5,3,5
GPT-4.1,Claude_Code,3275609390,5,5,5,5,5,5
GPT-4.1,Claude_Code,3210688776,5,3,3,3,3,5
GPT-4.1,Claude_Code,3178007458,5,5,5,5,5,5
GPT-4.1,Claude_Code,3231954470,5,3,4,1,5,5
GPT-4.1,Claude_Code,3269703997,5,5,5,4,3,5
GPT-4.1,Claude_Code,3139315341,5,5,4,5,5,5
GPT-4.1,Claude_Code,3168142663,5,4,3,4,3,5
GPT-4.1,Claude_Code,2905748105,5,4,4,4,1,5
GPT-4.1,Claude_Code,3138117853,5,5,3,5,5,5
GPT-4.1,Claude_Code,3276605733,5,5,4,5,4,5
GPT-4.1,Claude_Code,3260232103,3,5,3,5,3,5
GPT-4.1,Claude_Code,3277329042,5,5,5,5,4,5
GPT-4.1,Claude_Code,3231955292,5,4,4,2,5,5
GPT-4.1,Claude_Code,3193248030,4,5,3,5,1,5
GPT-4.1,Claude_Code,3269831635,5,5,5,5,5,5
GPT-4.1,Claude_Code,3256172444,5,5,3,5,3,5
GPT-4.1,Claude_Code,3197344409,5,5,5,5,3,5
GPT-4.1,Claude_Code,2974598623,2,2,2,3,1,1
GPT-4.1,Claude_Code,3185859728,5,5,3,4,3,5
GPT-4.1,Claude_Code,3199027461,5,4,4,4,5,5
GPT-4.1,Claude_Code,3212218608,5,5,4,4,3,5
GPT-4.1,Claude_Code,3248139288,5,5,3,3,2,5
GPT-4.1,Claude_Code,3207905993,5,5,4,4,1,5
GPT-4.1,Claude_Code,3172785852,5,5,3,5,4,5
GPT-4.1,Claude_Code,3194483657,5,5,4,5,5,5
GPT-4.1,Copilot,3198268737,5,5,5,3,3,5
GPT-4.1,Copilot,3074635096,5,5,3,4,3,5
GPT-4.1,Copilot,3200423449,5,5,4,1,4,5
GPT-4.1,Copilot,3161114956,5,5,5,3,4,5
GPT-4.1,Copilot,3221840679,5,5,5,2,5,5
GPT-4.1,Copilot,3168670762,5,5,3,3,4,5
GPT-4.1,Copilot,3210322760,5,5,3,5,1,5
GPT-4.1,Copilot,3258683661,5,5,4,5,3,5
GPT-4.1,Copilot,3230879398,5,5,5,4,4,5
GPT-4.1,Copilot,3125942056,5,5,5,3,1,5
GPT-4.1,Copilot,3136051607,5,5,5,3,3,5
GPT-4.1,Copilot,3172600798,5,5,5,1,4,5
GPT-4.1,Copilot,3143988669,5,5,4,3,3,5
GPT-4.1,Copilot,3084561388,5,5,4,3,1,5
GPT-4.1,Copilot,3266954891,5,5,5,3,3,5
GPT-4.1,Copilot,3253039135,5,5,5,3,2,5
GPT-4.1,Copilot,3084828268,5,5,4,3,1,5
GPT-4.1,Copilot,3177107618,5,5,5,3,4,5
GPT-4.1,Copilot,3084355182,4,5,3,3,1,5
GPT-4.1,Copilot,3081992708,4,4,3,3,3,4
GPT-4.1,Copilot,3268595756,5,5,5,4,3,5
GPT-4.1,Copilot,3227184165,5,5,5,5,5,5
GPT-4.1,Copilot,3235765325,5,5,5,3,5,5
GPT-4.1,Copilot,3246510069,5,5,4,5,3,5
GPT-4.1,Copilot,3126455905,5,5,5,5,4,5
GPT-4.1,Copilot,3084261971,5,5,3,3,5,5
GPT-4.1,Copilot,3236423978,5,4,5,3,5,5
GPT-4.1,Copilot,3093128376,5,5,5,3,3,5
GPT-4.1,Copilot,3135236406,4,5,3,4,3,5
GPT-4.1,Copilot,3088130071,5,5,5,3,1,5
GPT-4.1,Copilot,3273168359,5,5,5,4,1,5
GPT-4.1,Copilot,3087535228,5,5,3,4,3,5
GPT-4.1,Copilot,3150780897,5,5,5,4,4,5
GPT-4.1,Copilot,3205771814,5,5,5,4,1,5
GPT-4.1,Copilot,3111618330,5,5,4,4,3,5
GPT-4.1,Copilot,3262902843,5,5,4,5,4,5
GPT-4.1,Copilot,3154817280,5,5,5,3,5,5
GPT-4.1,Copilot,3266916497,5,5,2,5,3,5
GPT-4.1,Copilot,3273151598,5,5,4,4,5,5
GPT-4.1,Copilot,3079632972,5,5,5,4,3,5
GPT-4.1,Copilot,3094173620,5,5,4,3,5,5
GPT-4.1,Copilot,3209849017,5,5,3,4,5,5
GPT-4.1,Copilot,3268346615,5,5,5,3,4,5
GPT-4.1,Copilot,3261757119,5,5,3,2,3,5
GPT-4.1,Copilot,3242348833,5,5,4,3,1,5
GPT-4.1,Copilot,3178309782,5,5,5,3,4,5
GPT-4.1,Copilot,3159523566,3,2,1,1,1,3
GPT-4.1,Copilot,3140383522,5,3,2,3,3,5
GPT-4.1,Copilot,3177155948,4,4,3,3,1,5
GPT-4.1,Copilot,3151946493,5,5,5,4,4,5
GPT-4.1,Copilot,3161179390,5,5,3,3,3,5
GPT-4.1,Copilot,3201911068,5,5,5,3,3,5
GPT-4.1,Copilot,3116458562,5,3,3,3,3,4
GPT-4.1,Copilot,3173294365,5,5,4,3,3,5
GPT-4.1,Copilot,3222513822,5,5,5,3,5,5
GPT-4.1,Copilot,3178274846,5,5,5,3,5,5
GPT-4.1,Copilot,3088985668,5,5,5,3,3,5
GPT-4.1,Copilot,3075024592,5,5,5,3,1,5
GPT-4.1,Copilot,3222790638,5,5,4,5,3,5
GPT-4.1,Copilot,3259959319,5,5,5,5,5,5
GPT-4.1,Copilot,3102514199,5,5,5,4,1,5
GPT-4.1,Copilot,3089196599,5,5,4,4,1,5
GPT-4.1,Copilot,3250793757,5,5,3,1,5,5
GPT-4.1,Copilot,3141942329,5,5,3,5,5,5
GPT-4.1,Copilot,3236306681,5,5,5,3,5,5
GPT-4.1,Copilot,3117074697,5,5,5,5,4,5
GPT-4.1,Copilot,3189781191,4,5,3,4,3,5
GPT-4.1,Copilot,3088220705,5,5,5,3,3,5
GPT-4.1,Copilot,3154081869,5,5,5,3,4,5
GPT-4.1,Copilot,3195886974,5,5,5,5,5,5
GPT-4.1,Copilot,3168629538,5,4,3,3,1,5
GPT-4.1,Copilot,3126732433,5,5,3,4,4,5
GPT-4.1,Copilot,3215274152,5,5,5,3,5,5
GPT-4.1,Copilot,3253285828,5,5,5,4,3,5
GPT-4.1,Copilot,3173833658,5,5,4,3,5,5
GPT-4.1,Copilot,3246116765,2,1,2,1,1,4
GPT-4.1,Copilot,3075010876,4,3,4,3,1,4
GPT-4.1,Copilot,3258115779,5,5,3,3,3,5
GPT-4.1,Copilot,3173252523,5,5,5,3,5,5
GPT-4.1,Copilot,3103968651,5,5,4,3,5,5
GPT-4.1,Copilot,3118336986,5,5,5,4,3,5
GPT-4.1,Copilot,3160997096,5,5,5,5,4,5
GPT-4.1,Copilot,3109541003,5,5,5,5,3,5
GPT-4.1,Copilot,3104620306,5,3,4,3,2,4
GPT-4.1,Copilot,3256472611,5,5,5,5,5,5
GPT-4.1,Copilot,3125981699,5,5,4,1,4,5
GPT-4.1,Copilot,3164460402,5,5,5,3,4,5
GPT-4.1,Copilot,3167247025,5,3,3,3,2,4
GPT-4.1,Copilot,3276737729,5,5,5,4,4,5
GPT-4.1,Copilot,3141365675,2,1,1,1,1,4
GPT-4.1,Copilot,3187810707,5,5,4,4,3,5
GPT-4.1,Copilot,3140230033,5,5,5,4,1,5
GPT-4.1,Copilot,3160932333,5,5,5,4,3,5
GPT-4.1,Copilot,3236282004,5,5,5,5,4,5
GPT-4.1,Copilot,3231526864,5,5,5,5,4,5
GPT-4.1,Copilot,3156695913,5,5,5,5,5,5
GPT-4.1,Copilot,3082132239,5,4,4,3,1,5
GPT-4.1,Copilot,3098590723,5,5,3,4,2,5
GPT-4.1,Copilot,3210633319,5,5,5,3,3,5
GPT-4.1,Copilot,3165363367,5,5,5,4,4,5
GPT-4.1,Copilot,3081082136,5,5,3,3,4,5
GPT-4.1,Copilot,3074693911,5,5,4,3,4,5
GPT-4.1,Copilot,3184133320,5,5,5,4,1,5
GPT-4.1,Copilot,3116458320,5,3,4,3,4,4
GPT-4.1,Copilot,3159939430,5,5,3,3,3,5
GPT-4.1,Copilot,3128156745,5,5,5,4,5,5
GPT-4.1,Copilot,3216644188,5,5,4,4,1,5
GPT-4.1,Copilot,3255786986,5,5,5,5,4,5
GPT-4.1,Copilot,3211560900,5,5,4,1,3,5
GPT-4.1,Copilot,3259314086,5,5,5,3,4,5
GPT-4.1,Copilot,3075031726,5,5,5,3,1,5
GPT-4.1,Copilot,3105800222,5,5,5,4,4,5
GPT-4.1,Copilot,3090228123,2,1,1,2,1,3
GPT-4.1,Copilot,3124605364,5,5,5,5,4,5
GPT-4.1,Copilot,3253658970,5,5,5,4,3,5
GPT-4.1,Copilot,3078732754,5,5,5,3,1,5
GPT-4.1,Copilot,3195843494,5,5,4,3,4,5
GPT-4.1,Copilot,3267970992,5,5,5,3,2,5
GPT-4.1,Copilot,3256255880,5,5,4,3,3,5
GPT-4.1,Copilot,3123805283,5,5,5,3,1,5
GPT-4.1,Copilot,3212056875,5,5,4,1,3,5
GPT-4.1,Copilot,3115256699,5,5,5,4,4,5
GPT-4.1,Copilot,3080501015,5,5,4,4,1,5
GPT-4.1,Copilot,3176200393,5,5,4,3,1,5
GPT-4.1,Copilot,3194389044,5,5,5,3,4,5
GPT-4.1,Copilot,3079684446,5,5,4,2,1,5
GPT-4.1,Copilot,3193068019,5,5,5,4,4,5
GPT-4.1,Copilot,3141249966,5,5,5,5,1,5
GPT-4.1,Copilot,3156381675,5,5,4,5,4,5
GPT-4.1,Copilot,3103650370,5,5,4,2,1,5
GPT-4.1,Copilot,3191233085,5,5,3,3,3,5
GPT-4.1,Copilot,3259161670,5,5,5,4,5,5
GPT-4.1,Copilot,3206451065,5,5,5,5,4,5
GPT-4.1,Copilot,3125876679,5,5,4,3,2,5
GPT-4.1,Copilot,3151370964,5,5,5,5,5,5
GPT-4.1,Copilot,3128349894,5,5,4,3,4,5
GPT-4.1,Copilot,3133474971,5,5,5,3,3,5
GPT-4.1,Copilot,3207915930,5,5,5,1,5,5
GPT-4.1,Copilot,3076780891,5,5,5,4,5,5
GPT-4.1,Copilot,3134302678,5,5,5,3,5,5
GPT-4.1,Copilot,3183787910,2,3,2,3,2,4
GPT-4.1,Copilot,3207665528,5,5,4,2,5,5
GPT-4.1,Copilot,3155342154,5,5,5,3,2,5
GPT-4.1,Copilot,3161504115,5,5,4,4,1,5
GPT-4.1,Copilot,3127353854,5,5,5,3,1,5
GPT-4.1,Copilot,3105060307,5,5,5,5,5,5
GPT-4.1,Copilot,3199071386,5,5,5,5,5,5
GPT-4.1,Copilot,3079443782,5,5,5,3,1,5
GPT-4.1,Copilot,3226091042,5,5,5,3,3,5
GPT-4.1,Copilot,3145777953,5,5,4,3,1,5
GPT-4.1,Copilot,3138551256,5,5,5,3,3,5
GPT-4.1,Copilot,3223289542,5,5,4,4,1,5
GPT-4.1,Copilot,3189930955,5,5,5,4,3,5
GPT-4.1,Copilot,3174774896,5,5,3,5,5,5
GPT-4.1,Copilot,3147419646,5,5,3,3,1,5
GPT-4.1,Copilot,3146310178,5,5,5,3,5,5
GPT-4.1,Copilot,3076401687,5,5,5,3,5,5
GPT-4.1,Copilot,3136585491,5,5,5,5,5,5
GPT-4.1,Copilot,3203097519,5,5,3,4,5,5
GPT-4.1,Copilot,3182625993,5,5,5,5,5,5
GPT-4.1,Copilot,3166186032,5,5,4,3,3,5
GPT-4.1,Copilot,3088332858,3,1,1,1,1,4
GPT-4.1,Copilot,3166279802,5,5,5,3,5,5
GPT-4.1,Copilot,3190392108,4,5,3,3,4,5
GPT-4.1,Copilot,3236562599,3,1,1,1,1,4
GPT-4.1,Copilot,3203475267,5,5,5,3,5,5
GPT-4.1,Copilot,3249052943,5,5,4,2,3,5
GPT-4.1,Copilot,3183450593,5,5,4,4,5,5
GPT-4.1,Copilot,3077326559,5,5,4,4,1,5
GPT-4.1,Copilot,3109525942,5,5,5,4,5,5
GPT-4.1,Copilot,3159591262,5,5,5,3,4,5
GPT-4.1,Copilot,3134062748,5,5,5,4,3,5
GPT-4.1,Copilot,3267543045,5,5,5,4,3,5
GPT-4.1,Copilot,3161170447,5,5,5,4,3,5
